HourUTC;HourDK;PriceArea;mFRR_DownPurchased;mFRR_DownPriceEUR;mFRR_DownPriceDKK;mFRR_UpPurchased;mFRR_UpPriceEUR;mFRR_UpPriceDKK
2024-02-03 21:00:00;2024-02-03 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,025160
2024-02-03 22:00:00;2024-02-03 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,025160
2024-02-03 23:00:00;2024-02-04 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,143260
2024-02-04 00:00:00;2024-02-04 01:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,143260
2024-02-04 01:00:00;2024-02-04 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,143260
2024-02-04 02:00:00;2024-02-04 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,143260
2024-02-04 03:00:00;2024-02-04 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,143260
2024-02-04 04:00:00;2024-02-04 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 05:00:00;2024-02-04 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,143260
2024-02-04 06:00:00;2024-02-04 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 07:00:00;2024-02-04 08:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 08:00:00;2024-02-04 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 09:00:00;2024-02-04 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 10:00:00;2024-02-04 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 11:00:00;2024-02-04 12:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 12:00:00;2024-02-04 13:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 13:00:00;2024-02-04 14:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 14:00:00;2024-02-04 15:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 15:00:00;2024-02-04 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 16:00:00;2024-02-04 17:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 17:00:00;2024-02-04 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 18:00:00;2024-02-04 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 19:00:00;2024-02-04 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 20:00:00;2024-02-04 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 21:00:00;2024-02-04 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 22:00:00;2024-02-04 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994180
2024-02-04 23:00:00;2024-02-05 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,580000;4,324480
2024-02-05 00:00:00;2024-02-05 01:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,580000;4,324480
2024-02-05 01:00:00;2024-02-05 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,580000;4,324480
2024-02-05 02:00:00;2024-02-05 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,580000;4,324480
2024-02-05 03:00:00;2024-02-05 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,580000;4,324480
2024-02-05 04:00:00;2024-02-05 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,580000;4,324480
2024-02-05 05:00:00;2024-02-05 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,995520
2024-02-05 06:00:00;2024-02-05 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,144640
2024-02-05 07:00:00;2024-02-05 08:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,144640
2024-02-05 08:00:00;2024-02-05 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,144640
2024-02-05 09:00:00;2024-02-05 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,144640
2024-02-05 10:00:00;2024-02-05 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,144640
2024-02-05 11:00:00;2024-02-05 12:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,144640
2024-02-05 12:00:00;2024-02-05 13:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,995520
2024-02-05 13:00:00;2024-02-05 14:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,995520
2024-02-05 14:00:00;2024-02-05 15:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,995520
2024-02-05 15:00:00;2024-02-05 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,964800
2024-02-05 16:00:00;2024-02-05 17:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,964800
2024-02-05 17:00:00;2024-02-05 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,480000;11,034880
2024-02-05 18:00:00;2024-02-05 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,480000;11,034880
2024-02-05 19:00:00;2024-02-05 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,964800
2024-02-05 20:00:00;2024-02-05 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,995520
2024-02-05 21:00:00;2024-02-05 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,995520
2024-02-05 22:00:00;2024-02-05 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,144640
2024-02-05 23:00:00;2024-02-06 00:00:00;DK1;0,000000;0,000000;0,000000;301,000000;0,450000;3,357225
2024-02-06 00:00:00;2024-02-06 01:00:00;DK1;0,000000;0,000000;0,000000;303,000000;0,450000;3,357225
2024-02-06 01:00:00;2024-02-06 02:00:00;DK1;0,000000;0,000000;0,000000;303,000000;0,450000;3,357225
2024-02-06 02:00:00;2024-02-06 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,998535
2024-02-06 03:00:00;2024-02-06 04:00:00;DK1;0,000000;0,000000;0,000000;305,000000;0,470000;3,506435
2024-02-06 04:00:00;2024-02-06 05:00:00;DK1;0,000000;0,000000;0,000000;305,000000;0,470000;3,506435
2024-02-06 05:00:00;2024-02-06 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,998535
2024-02-06 06:00:00;2024-02-06 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,998535
2024-02-06 07:00:00;2024-02-06 08:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,147745
2024-02-06 08:00:00;2024-02-06 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,147745
2024-02-06 09:00:00;2024-02-06 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,147745
2024-02-06 10:00:00;2024-02-06 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,998535
2024-02-06 11:00:00;2024-02-06 12:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,998535
2024-02-06 12:00:00;2024-02-06 13:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,147745
2024-02-06 13:00:00;2024-02-06 14:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,147745
2024-02-06 14:00:00;2024-02-06 15:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,998535
2024-02-06 15:00:00;2024-02-06 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,968400
2024-02-06 16:00:00;2024-02-06 17:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,968400
2024-02-06 17:00:00;2024-02-06 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,968400
2024-02-06 18:00:00;2024-02-06 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,968400
2024-02-06 19:00:00;2024-02-06 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,147745
2024-02-06 20:00:00;2024-02-06 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,998535
2024-02-06 21:00:00;2024-02-06 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,998535
2024-02-06 22:00:00;2024-02-06 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,660000;4,923930
2024-02-06 23:00:00;2024-02-07 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,997262
2024-02-07 00:00:00;2024-02-07 01:00:00;DK1;0,000000;0,000000;0,000000;288,000000;0,400000;2,983440
2024-02-07 01:00:00;2024-02-07 02:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,983440
2024-02-07 02:00:00;2024-02-07 03:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,983440
2024-02-07 03:00:00;2024-02-07 04:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,983440
2024-02-07 04:00:00;2024-02-07 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,997262
2024-02-07 05:00:00;2024-02-07 06:00:00;DK1;0,000000;0,000000;0,000000;316,000000;0,540000;4,027644
2024-02-07 06:00:00;2024-02-07 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,997262
2024-02-07 07:00:00;2024-02-07 08:00:00;DK1;0,000000;0,000000;0,000000;336,000000;0,670000;4,997262
2024-02-07 08:00:00;2024-02-07 09:00:00;DK1;0,000000;0,000000;0,000000;336,000000;0,670000;4,997262
2024-02-07 09:00:00;2024-02-07 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,997262
2024-02-07 10:00:00;2024-02-07 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,997262
2024-02-07 11:00:00;2024-02-07 12:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,997262
2024-02-07 12:00:00;2024-02-07 13:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,997262
2024-02-07 13:00:00;2024-02-07 14:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,997262
2024-02-07 14:00:00;2024-02-07 15:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,997262
2024-02-07 15:00:00;2024-02-07 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,966880
2024-02-07 16:00:00;2024-02-07 17:00:00;DK1;0,000000;0,000000;0,000000;344,000000;1,480000;11,038728
2024-02-07 17:00:00;2024-02-07 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,340000;9,994524
2024-02-07 18:00:00;2024-02-07 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,340000;9,994524
2024-02-07 19:00:00;2024-02-07 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,480000;11,038728
2024-02-07 20:00:00;2024-02-07 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,997262
2024-02-07 21:00:00;2024-02-07 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,997262
2024-02-07 22:00:00;2024-02-07 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,146434
2024-02-07 23:00:00;2024-02-08 00:00:00;DK1;0,000000;0,000000;0,000000;311,000000;0,540000;4,026348
2024-02-08 00:00:00;2024-02-08 01:00:00;DK1;0,000000;0,000000;0,000000;311,000000;0,540000;4,026348
2024-02-08 01:00:00;2024-02-08 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,995654
2024-02-08 02:00:00;2024-02-08 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,995654
2024-02-08 03:00:00;2024-02-08 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,144778
2024-02-08 04:00:00;2024-02-08 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,995654
2024-02-08 05:00:00;2024-02-08 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,964960
2024-02-08 06:00:00;2024-02-08 07:00:00;DK1;0,000000;0,000000;0,000000;340,000000;7,380000;55,026756
2024-02-08 07:00:00;2024-02-08 08:00:00;DK1;0,000000;0,000000;0,000000;343,000000;7,380000;55,026756
2024-02-08 08:00:00;2024-02-08 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;7,380000;55,026756
2024-02-08 09:00:00;2024-02-08 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,964960
2024-02-08 10:00:00;2024-02-08 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,964960
2024-02-08 11:00:00;2024-02-08 12:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,964960
2024-02-08 12:00:00;2024-02-08 13:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,964960
2024-02-08 13:00:00;2024-02-08 14:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,964960
2024-02-08 14:00:00;2024-02-08 15:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,964960
2024-02-08 15:00:00;2024-02-08 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,340000;9,991308
2024-02-08 16:00:00;2024-02-08 17:00:00;DK1;0,000000;0,000000;0,000000;343,000000;2,680000;19,982616
2024-02-08 17:00:00;2024-02-08 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,470000;10,960614
2024-02-08 18:00:00;2024-02-08 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;4,220000;31,465164
2024-02-08 19:00:00;2024-02-08 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,144778
2024-02-08 20:00:00;2024-02-08 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,995654
2024-02-08 21:00:00;2024-02-08 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,995654
2024-02-08 22:00:00;2024-02-08 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,995654
2024-02-08 23:00:00;2024-02-09 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;134,240000;1000,571264
2024-02-09 00:00:00;2024-02-09 01:00:00;DK1;0,000000;0,000000;0,000000;343,000000;134,240000;1000,571264
2024-02-09 01:00:00;2024-02-09 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;134,240000;1000,571264
2024-02-09 02:00:00;2024-02-09 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;136,430000;1016,894648
2024-02-09 03:00:00;2024-02-09 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;136,430000;1016,894648
2024-02-09 04:00:00;2024-02-09 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;136,430000;1016,894648
2024-02-09 05:00:00;2024-02-09 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;128,070000;954,582552
2024-02-09 06:00:00;2024-02-09 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;134,260000;1000,720336
2024-02-09 07:00:00;2024-02-09 08:00:00;DK1;0,000000;0,000000;0,000000;584,000000;174,340000;1299,460624
2024-02-09 08:00:00;2024-02-09 09:00:00;DK1;0,000000;0,000000;0,000000;584,000000;160,930000;1199,507848
2024-02-09 09:00:00;2024-02-09 10:00:00;DK1;0,000000;0,000000;0,000000;584,000000;95,760000;713,756736
2024-02-09 10:00:00;2024-02-09 11:00:00;DK1;0,000000;0,000000;0,000000;584,000000;93,210000;694,750056
2024-02-09 11:00:00;2024-02-09 12:00:00;DK1;0,000000;0,000000;0,000000;584,000000;93,210000;694,750056
2024-02-09 12:00:00;2024-02-09 13:00:00;DK1;0,000000;0,000000;0,000000;584,000000;93,210000;694,750056
2024-02-09 13:00:00;2024-02-09 14:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,142984
2024-02-09 14:00:00;2024-02-09 15:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-09 15:00:00;2024-02-09 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-09 16:00:00;2024-02-09 17:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,142984
2024-02-09 17:00:00;2024-02-09 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,010000;7,528136
2024-02-09 18:00:00;2024-02-09 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,010000;7,528136
2024-02-09 19:00:00;2024-02-09 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,142984
2024-02-09 20:00:00;2024-02-09 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-09 21:00:00;2024-02-09 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-09 22:00:00;2024-02-09 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,142984
2024-02-09 23:00:00;2024-02-10 00:00:00;DK1;0,000000;0,000000;0,000000;311,000000;0,540000;4,024944
2024-02-10 00:00:00;2024-02-10 01:00:00;DK1;0,000000;0,000000;0,000000;311,000000;0,540000;4,024944
2024-02-10 01:00:00;2024-02-10 02:00:00;DK1;0,000000;0,000000;0,000000;311,000000;0,540000;4,024944
2024-02-10 02:00:00;2024-02-10 03:00:00;DK1;0,000000;0,000000;0,000000;311,000000;0,540000;4,024944
2024-02-10 03:00:00;2024-02-10 04:00:00;DK1;0,000000;0,000000;0,000000;311,000000;0,540000;4,024944
2024-02-10 04:00:00;2024-02-10 05:00:00;DK1;0,000000;0,000000;0,000000;311,000000;0,540000;4,024944
2024-02-10 05:00:00;2024-02-10 06:00:00;DK1;0,000000;0,000000;0,000000;313,000000;0,540000;4,024944
2024-02-10 06:00:00;2024-02-10 07:00:00;DK1;0,000000;0,000000;0,000000;314,000000;0,610000;4,546696
2024-02-10 07:00:00;2024-02-10 08:00:00;DK1;0,000000;0,000000;0,000000;316,000000;0,670000;4,993912
2024-02-10 08:00:00;2024-02-10 09:00:00;DK1;0,000000;0,000000;0,000000;316,000000;0,670000;4,993912
2024-02-10 09:00:00;2024-02-10 10:00:00;DK1;0,000000;0,000000;0,000000;313,000000;0,690000;5,142984
2024-02-10 10:00:00;2024-02-10 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,660000;4,919376
2024-02-10 11:00:00;2024-02-10 12:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,660000;4,919376
2024-02-10 12:00:00;2024-02-10 13:00:00;DK1;0,000000;0,000000;0,000000;313,000000;0,540000;4,024944
2024-02-10 13:00:00;2024-02-10 14:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,660000;4,919376
2024-02-10 14:00:00;2024-02-10 15:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,142984
2024-02-10 15:00:00;2024-02-10 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-10 16:00:00;2024-02-10 17:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,142984
2024-02-10 17:00:00;2024-02-10 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,142984
2024-02-10 18:00:00;2024-02-10 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,142984
2024-02-10 19:00:00;2024-02-10 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-10 20:00:00;2024-02-10 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,142984
2024-02-10 21:00:00;2024-02-10 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,024944
2024-02-10 22:00:00;2024-02-10 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,024944
2024-02-10 23:00:00;2024-02-11 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,550000;4,099480
2024-02-11 00:00:00;2024-02-11 01:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,550000;4,099480
2024-02-11 01:00:00;2024-02-11 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,550000;4,099480
2024-02-11 02:00:00;2024-02-11 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,550000;4,099480
2024-02-11 03:00:00;2024-02-11 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,550000;4,099480
2024-02-11 04:00:00;2024-02-11 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,550000;4,099480
2024-02-11 05:00:00;2024-02-11 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-11 06:00:00;2024-02-11 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-11 07:00:00;2024-02-11 08:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,142984
2024-02-11 08:00:00;2024-02-11 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,142984
2024-02-11 09:00:00;2024-02-11 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,142984
2024-02-11 10:00:00;2024-02-11 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-11 11:00:00;2024-02-11 12:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-11 12:00:00;2024-02-11 13:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,660000;4,919376
2024-02-11 13:00:00;2024-02-11 14:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,660000;4,919376
2024-02-11 14:00:00;2024-02-11 15:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,142984
2024-02-11 15:00:00;2024-02-11 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-11 16:00:00;2024-02-11 17:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-11 17:00:00;2024-02-11 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-11 18:00:00;2024-02-11 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-11 19:00:00;2024-02-11 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,142984
2024-02-11 20:00:00;2024-02-11 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,660000;4,919376
2024-02-11 21:00:00;2024-02-11 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,993912
2024-02-11 22:00:00;2024-02-11 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,550000;4,099480
2024-02-11 23:00:00;2024-02-12 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,025592
2024-02-12 00:00:00;2024-02-12 01:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,025592
2024-02-12 01:00:00;2024-02-12 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,143812
2024-02-12 02:00:00;2024-02-12 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,143812
2024-02-12 03:00:00;2024-02-12 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,025592
2024-02-12 04:00:00;2024-02-12 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,143812
2024-02-12 05:00:00;2024-02-12 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-12 06:00:00;2024-02-12 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,480000;11,033104
2024-02-12 07:00:00;2024-02-12 08:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,480000;11,033104
2024-02-12 08:00:00;2024-02-12 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,963840
2024-02-12 09:00:00;2024-02-12 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-12 10:00:00;2024-02-12 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-12 11:00:00;2024-02-12 12:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-12 12:00:00;2024-02-12 13:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-12 13:00:00;2024-02-12 14:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-12 14:00:00;2024-02-12 15:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-12 15:00:00;2024-02-12 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,963840
2024-02-12 16:00:00;2024-02-12 17:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,340000;9,989432
2024-02-12 17:00:00;2024-02-12 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,480000;11,033104
2024-02-12 18:00:00;2024-02-12 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,480000;11,033104
2024-02-12 19:00:00;2024-02-12 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,340000;9,989432
2024-02-12 20:00:00;2024-02-12 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,143812
2024-02-12 21:00:00;2024-02-12 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-12 22:00:00;2024-02-12 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-12 23:00:00;2024-02-13 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,025592
2024-02-13 00:00:00;2024-02-13 01:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,143812
2024-02-13 01:00:00;2024-02-13 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,690000;5,143812
2024-02-13 02:00:00;2024-02-13 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-13 03:00:00;2024-02-13 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-13 04:00:00;2024-02-13 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-13 05:00:00;2024-02-13 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-13 06:00:00;2024-02-13 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,340000;9,989432
2024-02-13 07:00:00;2024-02-13 08:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,340000;9,989432
2024-02-13 08:00:00;2024-02-13 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,340000;9,989432
2024-02-13 09:00:00;2024-02-13 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-13 10:00:00;2024-02-13 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
2024-02-13 11:00:00;2024-02-13 12:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,994716
